date,device,country,location_type,sessions,conversions,revenue,bounce_rate,avg_session_duration,mojo_integration
2023-01-15,Desktop,England,Primary Market,2150,100,9905.22556400555,0.5951660407222197,296.38049550181154,True
2023-01-15,Mobile,England,Primary Market,3359,79,6141.018605604469,0.3138420563929452,138.5023312924456,True
2023-01-15,Tablet,England,Primary Market,633,9,525.1909299862594,0.45947096596190873,78.80580716444751,True
2023-01-15,Desktop,North America,Expansion Market,596,27,3656.0818390731306,0.6555904526293335,278.2015504616249,False
2023-01-15,Mobile,North America,Expansion Market,914,23,1602.2355217944191,0.42349706299306855,115.97896341073199,False
2023-01-15,Tablet,North America,Expansion Market,154,2,130.7063851857127,0.44109336036335534,274.1210396051998,False
2023-01-15,Desktop,Australia,Expansion Market,1274,48,4712.769195037416,0.34579725023411945,64.98729517838284,False
2023-01-15,Mobile,Australia,Expansion Market,2102,50,3583.083347790298,0.6571342162710622,199.79551592908442,False
2023-01-15,Tablet,Australia,Expansion Market,383,5,315.65272856321417,0.30840313471698866,127.93648074309982,False
2023-01-15,Desktop,Croatia,Primary Market,1394,54,7042.151443629553,0.6190847121641501,116.04240288917053,True
2023-01-15,Mobile,Croatia,Primary Market,2222,53,3429.162578963145,0.5864083024823996,233.11741543459937,True
2023-01-15,Tablet,Croatia,Primary Market,405,6,289.80309217295286,0.41204800248001094,119.66528678236091,True
2023-01-16,Desktop,Germany,Primary Market,570,23,2848.4291278405267,0.4843480916471422,119.14853135472535,True
2023-01-16,Mobile,Germany,Primary Market,998,26,2065.5836560118123,0.671674107322035,129.8657783691248,True
2023-01-16,Tablet,Germany,Primary Market,169,2,121.42853315343064,0.48024890568109413,234.5061546459069,True
2023-01-16,Desktop,Netherlands,Primary Market,1126,60,5984.84363853103,0.6039819623834215,185.63299749100662,True
2023-01-16,Mobile,Netherlands,Primary Market,1759,44,3634.985118213254,0.33445086918994443,177.61560797936232,True
2023-01-16,Tablet,Netherlands,Primary Market,323,5,358.61194907204606,0.47259897640062043,202.40786389559293,True
2023-01-16,Desktop,England,Primary Market,1921,86,10635.144947457136,0.4422694641166203,258.6540149502729,True
2023-01-16,Mobile,England,Primary Market,3124,74,5770.883622517135,0.48873129285811,221.92453254916495,True
2023-01-16,Tablet,England,Primary Market,604,7,434.33687195935886,0.4685105315650469,252.2023889106487,True
2023-01-16,Desktop,North America,Expansion Market,434,17,2093.9959349765804,0.6334648225931768,134.61423775750598,False
2023-01-16,Mobile,North America,Expansion Market,748,21,1757.547420783828,0.33322350673785534,75.94329170806881,False
2023-01-16,Tablet,North America,Expansion Market,147,1,53.989398080853185,0.6490555228286885,204.4831584141028,False
2023-01-16,Desktop,Australia,Expansion Market,1318,56,6414.857000441417,0.3616518225804128,268.40245335357304,False
2023-01-16,Mobile,Australia,Expansion Market,2337,56,5083.031208905029,0.4287547550466791,102.51537163908571,False
2023-01-16,Tablet,Australia,Expansion Market,406,5,311.2458311048177,0.5867941778577257,103.5690274708177,False
2023-01-16,Desktop,Croatia,Primary Market,1810,96,12022.428325153376,0.6432276036035687,68.65071137749507,True
2023-01-16,Mobile,Croatia,Primary Market,2849,81,5788.843781180138,0.44700207306729656,160.8592297797095,True
2023-01-16,Tablet,Croatia,Primary Market,446,8,414.23943760832617,0.6561830151203654,177.51704816265618,True
2023-01-17,Desktop,Germany,Primary Market,1099,55,6263.375133298129,0.5623585037795769,253.22397365642314,True
2023-01-17,Mobile,Germany,Primary Market,1780,38,2581.8649740040364,0.3882312069959317,201.8163324840263,True
2023-01-17,Tablet,Germany,Primary Market,311,4,275.9808188471419,0.6607044087540958,294.00375791979974,True
2023-01-17,Desktop,Netherlands,Primary Market,593,26,2743.3260345353196,0.39516962282371304,188.83743073562522,True
2023-01-17,Mobile,Netherlands,Primary Market,994,26,2431.803010382984,0.4928582752511521,144.70448879382067,True
2023-01-17,Tablet,Netherlands,Primary Market,163,2,139.4574306031166,0.4251499237324422,107.94294420671571,True
2023-01-17,Desktop,England,Primary Market,1655,70,7514.7323676646565,0.6065625027204808,106.43230966216441,True
2023-01-17,Mobile,England,Primary Market,2407,52,4705.590548302561,0.602759499033924,114.0642002321888,True
2023-01-17,Tablet,England,Primary Market,502,7,460.98830870767074,0.33107064420543303,131.23083475216077,True
2023-01-17,Desktop,North America,Expansion Market,1919,94,10342.827647591184,0.6614864512019843,133.19836148691823,False
2023-01-17,Mobile,North America,Expansion Market,2962,66,5289.599691272133,0.3477392721413346,260.20673352002564,False
2023-01-17,Tablet,North America,Expansion Market,527,8,501.60782564411943,0.33992919056598025,223.32111502344853,False
2023-01-17,Desktop,Australia,Expansion Market,1717,74,8669.636723266518,0.602707542065422,91.1004959642314,False
2023-01-17,Mobile,Australia,Expansion Market,2596,58,4544.9585564882545,0.5192403253775704,208.5908637189689,False
2023-01-17,Tablet,Australia,Expansion Market,423,6,366.8238103109703,0.657535056457246,178.22666529392922,False
2023-01-17,Desktop,Croatia,Primary Market,876,36,3999.481203981833,0.44926766368440596,242.6934212034966,True
2023-01-17,Mobile,Croatia,Primary Market,1449,33,2954.7433774655224,0.3015319093522701,143.03453638380614,True
2023-01-17,Tablet,Croatia,Primary Market,242,3,178.4615366571704,0.5722780847551578,168.86517268604786,True
2023-01-18,Desktop,Germany,Primary Market,454,20,2558.3417254781807,0.47153109911033375,159.3679695660813,True
2023-01-18,Mobile,Germany,Primary Market,770,15,1201.5832320190254,0.6653615141551582,159.87789526859115,True
2023-01-18,Tablet,Germany,Primary Market,125,1,58.10532040557084,0.6701399430810019,160.86095798382846,True
2023-01-18,Desktop,Netherlands,Primary Market,1315,51,5230.063372203666,0.5198166692605249,138.63409180460454,True
2023-01-18,Mobile,Netherlands,Primary Market,1854,53,5042.733719476647,0.3341667534322419,108.62709091002955,True
2023-01-18,Tablet,Netherlands,Primary Market,357,6,294.25783795985444,0.6496449758882893,153.31306963360862,True
2023-01-18,Desktop,England,Primary Market,444,17,2171.2100237923646,0.4684411054596363,181.18314874249438,True
2023-01-18,Mobile,England,Primary Market,755,18,1625.225468579517,0.5388521587833199,270.1215950590672,True
2023-01-18,Tablet,England,Primary Market,124,1,55.6989801274828,0.32956155811406157,149.4581606706828,True
2023-01-18,Desktop,North America,Expansion Market,1373,56,7022.013910101174,0.6088139032382721,292.34079386188523,False
2023-01-18,Mobile,North America,Expansion Market,2335,58,4533.624538668815,0.48075943816994343,82.71273324039275,False
2023-01-18,Tablet,North America,Expansion Market,385,6,345.65313424630335,0.623365616508881,150.16092150255514,False
2023-01-18,Desktop,Australia,Expansion Market,1160,58,6895.03652246583,0.44528936996218965,294.2004827620502,False
2023-01-18,Mobile,Australia,Expansion Market,1876,52,4414.624339139736,0.3892930922595397,135.4843135776767,False
2023-01-18,Tablet,Australia,Expansion Market,361,6,335.6172480516716,0.631609754408953,112.8690182389717,False
2023-01-18,Desktop,Croatia,Primary Market,1030,48,6580.079635485085,0.5820930833331066,268.6828529796339,True
2023-01-18,Mobile,Croatia,Primary Market,1813,50,4115.002153380726,0.5191949077119136,130.505719176063,True
2023-01-18,Tablet,Croatia,Primary Market,285,4,257.67771450558985,0.5520194703676786,144.32758357977428,True
2023-01-19,Desktop,Germany,Primary Market,599,30,3935.3011102265637,0.5112745255885599,81.58718926966334,True
2023-01-19,Mobile,Germany,Primary Market,970,20,1608.038666471285,0.523451217837242,234.75286613482808,True
2023-01-19,Tablet,Germany,Primary Market,184,3,158.8468977738715,0.5828256305547207,103.50527991611163,True
2023-01-19,Desktop,Netherlands,Primary Market,1465,71,7541.467075518445,0.42947531760750757,134.35426626545907,True
2023-01-19,Mobile,Netherlands,Primary Market,2348,53,4825.062167715781,0.4681341429518029,100.9427206615053,True
2023-01-19,Tablet,Netherlands,Primary Market,452,6,385.14000763212744,0.6334294884080115,283.6522038168296,True
2023-01-19,Desktop,England,Primary Market,1098,54,7555.682018285385,0.589995395999753,100.23490880308442,True
2023-01-19,Mobile,England,Primary Market,1686,43,3934.1187021622563,0.3019009053479855,108.03254023295997,True
2023-01-19,Tablet,England,Primary Market,335,4,212.92885884617704,0.5821171737577799,111.64221944582897,True
2023-01-19,Desktop,North America,Expansion Market,1976,105,12668.288453022516,0.5029381225072155,124.03405903459517,False
2023-01-19,Mobile,North America,Expansion Market,2920,74,6043.412011215998,0.5834130252078897,260.12416920523924,False
2023-01-19,Tablet,North America,Expansion Market,564,7,385.8526801994428,0.6536960678616545,277.59980594893517,False
2023-01-19,Desktop,Australia,Expansion Market,416,17,1695.3745760955746,0.3727436201811492,173.65920136727118,False
2023-01-19,Mobile,Australia,Expansion Market,740,15,1184.2565593472973,0.5624536440036201,222.5890514290413,False
2023-01-19,Tablet,Australia,Expansion Market,115,1,50.0146691489509,0.46610280809446225,147.3167404610798,False
2023-01-19,Desktop,Croatia,Primary Market,2144,91,10390.247687284986,0.36774175609536064,162.99127095451132,True
2023-01-19,Mobile,Croatia,Primary Market,3162,79,6993.732246385833,0.5129929600560895,258.14009296694303,True
2023-01-19,Tablet,Croatia,Primary Market,551,9,552.32331506987,0.36029016428301747,299.5892396914489,True
2023-01-20,Desktop,Germany,Primary Market,1306,67,8216.342911580912,0.3285026776188554,173.9414118099478,True
2023-01-20,Mobile,Germany,Primary Market,1958,50,3995.138699239452,0.49231547750917704,286.4217329489192,True
2023-01-20,Tablet,Germany,Primary Market,317,4,231.8812778216037,0.49602733162968815,164.9177644553673,True
2023-01-20,Desktop,Netherlands,Primary Market,648,34,3733.7384957272834,0.5362292769612279,96.02539109768635,True
2023-01-20,Mobile,Netherlands,Primary Market,1044,30,2413.8422434982663,0.5861266311484747,241.69917692331975,True
2023-01-20,Tablet,Netherlands,Primary Market,193,3,148.20935433413032,0.524273356923105,249.41987564868708,True
2023-01-20,Desktop,England,Primary Market,609,29,2914.321688447001,0.5312699724933344,95.83953745237105,True
2023-01-20,Mobile,England,Primary Market,1060,27,2479.650147327233,0.682418657671416,114.44830838971905,True
2023-01-20,Tablet,England,Primary Market,201,2,136.1029821972737,0.6396538143800264,165.22878949905035,True
2023-01-20,Desktop,North America,Expansion Market,376,17,2209.481765755082,0.6946822724300271,211.9971197724841,False
2023-01-20,Mobile,North America,Expansion Market,539,14,897.2046260108019,0.43108950139467384,181.87154651122512,False
2023-01-20,Tablet,North America,Expansion Market,96,1,59.22343704673993,0.4486409755529048,63.10079626509893,False
2023-01-20,Desktop,Australia,Expansion Market,1520,80,10703.682430646159,0.4582191280208041,81.64777891536981,False
2023-01-20,Mobile,Australia,Expansion Market,2382,51,3533.6205575434265,0.41794411469263393,260.1397802097409,False
2023-01-20,Tablet,Australia,Expansion Market,459,5,250.66622652883257,0.5377990458422998,213.48266477042586,False
2023-01-20,Desktop,Croatia,Primary Market,537,28,2990.0914643466294,0.5908549171445733,145.65724844284182,True
2023-01-20,Mobile,Croatia,Primary Market,967,20,1918.808663797443,0.5992145100188702,277.1045131779556,True
2023-01-20,Tablet,Croatia,Primary Market,164,2,102.65330017995005,0.34530864303684256,194.7792116833535,True
2023-01-21,Desktop,Germany,Primary Market,1124,46,5276.740177103836,0.40230674517607945,125.85507331021692,True
2023-01-21,Mobile,Germany,Primary Market,1695,45,3838.029487727131,0.43722434138977406,248.49886689219608,True
2023-01-21,Tablet,Germany,Primary Market,315,4,244.6224445003162,0.6007068636487105,90.22043544449403,True
2023-01-21,Desktop,Netherlands,Primary Market,2019,102,10578.737599042346,0.6547294698663563,164.6662052919363,True
2023-01-21,Mobile,Netherlands,Primary Market,2698,62,4119.064015981862,0.5839630728972336,159.56991897494598,True
2023-01-21,Tablet,Netherlands,Primary Market,523,8,533.847231506936,0.6596442589616565,77.65386286083431,True
2023-01-21,Desktop,England,Primary Market,1999,85,9978.096676497527,0.47077792917006134,153.109271485763,True
2023-01-21,Mobile,England,Primary Market,2612,57,4817.484625782632,0.5735420071601021,222.29361025831702,True
2023-01-21,Tablet,England,Primary Market,556,7,409.41456307652544,0.4773058925563605,83.42130848694302,True
2023-01-21,Desktop,North America,Expansion Market,1493,60,7157.5308016189665,0.3481195552162998,153.76007361902748,False
2023-01-21,Mobile,North America,Expansion Market,2502,72,6890.348721877008,0.3089375931216916,87.9799951609298,False
2023-01-21,Tablet,North America,Expansion Market,439,7,442.1164833916224,0.3873331562454709,295.317661463123,False
2023-01-21,Desktop,Australia,Expansion Market,1875,86,8612.164225665036,0.4233632892815995,95.63831495432453,False
2023-01-21,Mobile,Australia,Expansion Market,2953,72,5151.909575300869,0.544026963376949,171.43909096552787,False
2023-01-21,Tablet,Australia,Expansion Market,459,6,344.8058138375223,0.49576913914900034,139.13823465681727,False
2023-01-21,Desktop,Croatia,Primary Market,1646,79,9345.31274122062,0.5007442123862254,292.0496814831169,True
2023-01-21,Mobile,Croatia,Primary Market,2334,48,3696.1330304454723,0.4390180063085217,145.08221863201408,True
2023-01-21,Tablet,Croatia,Primary Market,426,6,431.07560621226105,0.42398702601926375,221.690696081801,True
2023-01-22,Desktop,Germany,Primary Market,1364,71,7838.264608962288,0.550029915204695,286.68001809651156,True
2023-01-22,Mobile,Germany,Primary Market,1942,55,4006.6162454543314,0.3833112954541438,291.5525665944401,True
2023-01-22,Tablet,Germany,Primary Market,349,5,248.73352445453952,0.303287375063952,211.6023826722776,True
2023-01-22,Desktop,Netherlands,Primary Market,552,22,2925.4987285970224,0.6010444432599906,246.2807704292408,True
2023-01-22,Mobile,Netherlands,Primary Market,757,21,1936.7817682623834,0.39774646953104326,235.74242730292872,True
2023-01-22,Tablet,Netherlands,Primary Market,133,2,114.52771875803408,0.4572295767969763,115.32359856150471,True
2023-01-22,Desktop,England,Primary Market,1170,55,5831.599768136024,0.5695025278990833,246.39632785885354,True
2023-01-22,Mobile,England,Primary Market,1764,40,3315.102097545617,0.62583189545778,258.8494030340854,True
2023-01-22,Tablet,England,Primary Market,335,4,223.4316710075325,0.6889712427758222,293.22911340604526,True
2023-01-22,Desktop,North America,Expansion Market,1455,76,10027.170025055379,0.6935118004373462,179.58339095297242,False
2023-01-22,Mobile,North America,Expansion Market,2438,64,4906.422874672167,0.41780022658796806,186.0082718633419,False
2023-01-22,Tablet,North America,Expansion Market,452,5,293.0338856055415,0.38207069979454467,170.02036557427462,False
2023-01-22,Desktop,Australia,Expansion Market,782,30,3668.3690038668037,0.33820738817417695,296.4621865277319,False
2023-01-22,Mobile,Australia,Expansion Market,1094,26,2330.49273655433,0.6243849260732147,267.33444430130106,False
2023-01-22,Tablet,Australia,Expansion Market,203,3,204.5642650025989,0.46658034634475337,138.4965990370594,False
2023-01-22,Desktop,Croatia,Primary Market,1830,75,7575.264702951068,0.3414305613523215,80.4483865331944,True
2023-01-22,Mobile,Croatia,Primary Market,2646,72,5206.378427714874,0.45143795790542696,166.07685125574721,True
2023-01-22,Tablet,Croatia,Primary Market,502,6,354.63621949241247,0.5885261656768142,220.61194867621634,True
2023-01-23,Desktop,Germany,Primary Market,693,35,3616.770781983395,0.32070623968069667,136.36742647839782,True
2023-01-23,Mobile,Germany,Primary Market,1130,33,2123.701929694187,0.6745193824260144,86.71517890724104,True
2023-01-23,Tablet,Germany,Primary Market,228,4,283.3711094535214,0.5695848412441461,260.7958533724238,True
2023-01-23,Desktop,Netherlands,Primary Market,1892,70,7482.024368583586,0.40600386598418764,179.2236589578903,True
